"ID","LiveryName","LiveryCSS","Branding","Color","Live","AddedBy","ApprovedBy"
100002738,Uniqlo,,,"repeating-linear-gradient(90deg,#0000,#0000 10%,#fff 10% 15%),repeating-linear-gradient(#0000,#0000 14.2857%,#fff 14.2857% 21.4286%),linear-gradient(90deg,#ffd000,#e60012)",1,,
100002739,Uniqlo,,,"repeating-linear-gradient(
        to right,
        transparent,transparent calc(100%/10),
        #fff calc(100%/10),#fff calc((100%/10)*1.5)
    ),
    repeating-linear-gradient(
        to bottom,
        transparent,transparent calc(100%/7),
        #fff calc(100%/7),#fff calc((100%/7)*1.5)
    ),
    linear-gradient(to right,#ffd000 0%,#e60012 29%,#ffffff 29% 43%,#e60012 43% 58%,#ffffff 58% 72%,#ffd000 72%,#e60012 100%);",1,,
100002772,Breezer,,,"linear-gradient(#f5f39a 15%,#02034e 15% 20%,#30bbfc 20% 45%,#02034e 45% 50%,#f5f39a 50% 80%,#02034e 80%)",1,,
100002773,Buxton Buzz,,,"linear-gradient(110deg,#cec3b0 55%,#fff 55% 62%,#3c6a60 62%)",1,,
100002774,Hereford City Zipper,,,#89ed38,1,,
100002775,Expressway,,,"radial-gradient(circle at 75% -10%,#bcc2c8 25%,#fff 25% 30%,#0000 30%),radial-gradient(circle at 25% 100%,#bcc2c8 25%,#fff 25% 30%,#ec1d05 30%)",1,,
100002776,Galway GAA,,,"linear-gradient(310deg,#0000 40%,#fff 40% 45%,#0000 45%),linear-gradient(270deg,#a2246a 20%,#0000 20%),linear-gradient(310deg,#a2246a 25%,#642b54 25% 35%,#a2246a 35% 40%,#0000 40%),linear-gradient(90deg,#fff 50%,#0000 50%),linear-gradient(310deg,#a2246a 45% 50%,#fff 50%)",1,,
100002777,Irish Citylink,,,"linear-gradient(310deg,#0000 40%,#fedc00 40% 45%,#0000 45%),linear-gradient(270deg,#256eb1 20%,#0000 20%),linear-gradient(310deg,#256eb1 25%,#00adef 25% 35%,#256eb1 35% 40%,#0000 40%),linear-gradient(90deg,#fedc00 50%,#0000 50%),linear-gradient(310deg,#256eb1 45% 50%,#fedc00 50%)",1,,
100002778,Irish Citylink,,,"linear-gradient(310deg,#0000 40%,#e7081f 40% 45%,#0000 45%),linear-gradient(270deg,#023ebf 20%,#0000 20%),linear-gradient(310deg,#023ebf 25%,#fff 25% 35%,#023ebf 35% 40%,#0000 40%),linear-gradient(90deg,#e7081f 50%,#0000 50%),linear-gradient(310deg,#023ebf 45% 50%,#e7081f 50%)",1,,
100002779,Irish Citylink old,,,"radial-gradient(circle at 100% 10%,#256eb1 20%,#0000 20%),radial-gradient(circle at 76% 61%,#0000 50%,#fedc00 50%),radial-gradient(circle at 100% 60%,#256eb1 50%,#00adef 50%)",1,,
100002780,Irish Citylink,,,"radial-gradient(at 100% 100%,#023ebf 40%,#fedc00 40% 45%,#fff 45%)",1,,
100002781,Connacht Rugby,,,"linear-gradient(310deg,#0000 40%,#6caf3b 40% 45%,#0000 45%),linear-gradient(270deg,#3c735f 20%,#0000 20%),linear-gradient(310deg,#3c735f 25%,#314f4e 25% 35%,#3c735f 35% 40%,#0000 40%),linear-gradient(90deg,#6caf3b 50%,#0000 50%),linear-gradient(310deg,#3c735f 45% 50%,#6caf3b 50%)",1,,
100002782,Sorry About My Appearance! I’m From A Different Company,,,"radial-gradient(circle at 29% 17%, #00d50124 53%, transparent 53.05%),radial-gradient(circle at -75% -55%, #2aec0014 44%, transparent 44.05%),radial-gradient(circle at -28% -17%, #00efdd26 49%, transparent 49.05%),linear-gradient(50deg, #adc20031 51%, transparent 51.05%), #fff",1,,
100002783,Ulsterbus Electric,,,"linear-gradient(45deg,#6cc8f4 24%,#fff 24% 31%,#73aa15 31% 47%,#fff 47% 54%,#73aa15 54% 85%,#fff 85% 93%,#6cc8f4 93%)",1,,
100002784,Barnes Coaches,,,#2fd5c7,1,,
100002785,Barnes Coaches Retro,,,"linear-gradient(#0000 50%,#25b581 50% 70%,#fff 70% 75%,#fc392d 75%),linear-gradient(290deg,#25b581 30%,#fff 30%)",1,,
100002786,Bennetts,,,"linear-gradient(#08f 45%,#0000 45%),radial-gradient(at 99% 120%,#f80 55%,#08f 55%)",1,,
100002787,Bennetts Travel,,,#3a368a,1,,
100002788,Edwards Coaches,,,#08f,1,,
100002789,King Edward VI Five Ways,,,"linear-gradient(#fff 75%,#000 100%)",1,,
100002790,King Edward VI Handsworth,,,"linear-gradient(#080808 80%,#db2a22 80%)",1,,
100002791,Edward Thomas & Son,,,"linear-gradient(90deg,#0000 35%,#fae3b9 35% 70%,#0000 70%),radial-gradient(circle at 83% 91%,#0000 20%,#afee8f 20% 25%,#0000 25%),radial-gradient(circle at 32% 5%,#fae3b9 30%,#258169 30% 35%,#fae3b9 35%)",1,,
100002792,Edwards Brothers,,,"linear-gradient(#fff 80%,#f9a926 80%)",1,,
100002793,Edwards Coaches,,,"linear-gradient(60deg,#08f 67%,#ff006e 67%)",1,,
100002794,Claret,,,"radial-gradient(circle at 54% 46%,#712 49%,#fff0 49%),radial-gradient(circle,#913 56%,#fff0 56%),linear-gradient(270deg,#712 50%,#301 50%)",1,,
100002795,Woods,,,#999,1,,
100002796,Stewarts,,,#999,1,,
100002797,Baycar,,,"linear-gradient(120deg,#09d 62%,#da4 62% 64%,#d73 64% 66%,#4bf 66% 68%,#04a 68%)",1,,
100002798,Olympia Yellow Front,,,"linear-gradient(300deg,#0000 72%,#f7da31 20%),linear-gradient(#e0effa 53%,#a9b8e3 53% 73%,#f571bb 73% 80%,#5768a0 80%)",1,,
100005310,Plain White,"",,#ffffff,1,,
100005311,Airlink Durness,"",,#041b49,1,,
100002800,Mounts Bay Coaches,,,"linear-gradient(#000 46%,#fff 46% 64%,#004882 64% 73%,#fff 73% 82%,#0d0534 82%)",1,,
100002801,Borders Buses,,,#f4f1e5,1,,
100002802,Bright Bus,,,#FF5F1F,1,,
100002803,Colchri Ltd,,,"linear-gradient(#fff300 66%,#0703d0 66%)",1,,
100002804,City Sights Liverpool,,,#ca3433,1,,
100002805,Edinburgh Tour old,,,"linear-gradient(45deg,#057d45 25% 25%,#0000 25%),linear-gradient(#ffad00 70%,#057d45 70%)",1,,
100002806,Edinburgh Tour,,,#25a246,1,,
100002807,Edinburgh Trams,,,"linear-gradient(#fff 15%,#9b0000 15% 35%,#fff 35%)",1,,
100002808,The Royal Bank of Scotland,,,#5810b0,1,,
100002809,The Royal Yacht Britannia,,,"linear-gradient(#122244 90%,#c2343c 90%)",1,,
100002810,Edinburgh Napier University,,,"linear-gradient(90deg,#fff 5%,#e3243c 5% 10%,#fff 10% 20%,#f8c800 20% 25%,#fff 25% 45%,#e3243c 45% 55%,#fff 55% 75%,#e3243c 75% 80%,#fff 80% 90%,#e88898 90% 95%,#fff 95%)",1,,
100002811,Capital Citybus,,,"linear-gradient(#efd715 23%,#d31400 23% 30%,#efd715 30% 69%,#d31400 69% 76%,#efd715 76%)",1,,
100002812,Capital Citybus,,,"linear-gradient(#ef1800 31%,#ffe718 31% 35%,#ef1800 35% 75%,#ffe718 75% 92%,#ef1800 92%)",1,,
100002813,Capital,,,"linear-gradient(#2e6bf7 90%,#fff 90%)",1,,
100002814,Lost Shore Surf Resort,,,"linear-gradient(90deg,#fff 5%,#ffbf1d 5% 45%,#fff 45% 55%,#00405b 55% 95%,#fff 95%)",1,,
100002815,Camera Obscura & World of Illusions,,,"linear-gradient(90deg,#c800c8 15%,#0085c8 15% 29%,#004c73 29% 43%,#00324b 43% 58%,#004c73 58% 72%,#0085c8 72% 86%,#c800c8 86%)",1,,
100002816,Mappin & Webb,,,"linear-gradient(90deg,#122244 15%,#c436a1 15% 29%,#7d9ba3 29% 43%,#122244 43% 58%,#7d9ba3 58% 72%,#c436a1 72% 86%,#122244 86%)",1,,
100002817,The Edinburgh Dungeon,,,"linear-gradient(90deg,#fff 5%,#202930 5% 95%,#fff 95%)",1,,
100002818,Aberdeen Corporation Transport,,,"linear-gradient(#1d3627 20%,#fff 20% 60%,#072413 60%)",1,,
100002819,Kingsbrook Flyer,,,"radial-gradient(circle at 0,#fff 35%,#5dd454 35% 40%,#264a6b 40% 65%,#5cbb77 75%)",1,,
100002820,Lilac Front Olympia,,,"linear-gradient(120deg,#bbceed 35%,#0000 35%),linear-gradient(#e0effa 53%,#a9b8e3 53% 73%,#f571bb 73% 80%,#5768a0 80%)",1,,
100002821,Olympia (Christmas wrap remains),,,"linear-gradient(#0c468f 20%,#e0effa 20% 53%,#a9b8e3 53% 73%,#f571bb 73% 80%,#5768a0 80%)",1,,
100002822,#wearPROUD,,,"linear-gradient(110deg,#ff8 64%,#fff 64% 73%,#f08 73%)",1,,
100002823,#ScienceOnBuses,,,#8694a1,1,,
100002824,#OnYourBusStop,,,#0b9c98,1,,
100002825,Blue Diamond,,,"linear-gradient(135deg,#024086 30%,#0000 30% 70%,#024086 70%),linear-gradient(45deg,#024086 30%,#c7d0cf 30% 70%,#024086 70%)",1,,
100002826,Avalon Minis ,"",,#00418c,1,,
100002827,Greater Manchester Heroes,,,"radial-gradient(circle at 50% 107%,#af1b5b 5% 10%,#04b2e2 10% 15%,#009661 15% 20%,#f2cc35 20% 25%,#f2821a 25% 30%,#e20000 30% 35%,#0000 35%),linear-gradient(135deg,#fd0 50%,#fab001 50%)",1,,
100002828,Whitelaw Coaches,,,"linear-gradient(#0000 80%,#939998 80%),radial-gradient(at 117% 264%,#939998 57.5%,#e75740 57.5% 60%,#e6f6f3 60% 62.5%,#2d5ca1 62.5% 65%,#939998 65%)",1,,
100002829,White Bus Services,,,"linear-gradient(120deg,#fff 55%,#0000 55%),linear-gradient(#fff 5%,#0000 5% 15%,#fff 15% 25%,#0000 25% 35%,#fff 35% 45%,#0000 45% 55%,#fff 55% 65%,#0000 65% 75%,#fff 75% 85%,#0000 85% 95%,#fff 95%),linear-gradient(90deg,#fff 30%,#006f4f 30% 37.5%,#fff 37.5% 40%,#0d9e3a 40% 47.5%,#fff 47.5% 50%,#59bd50 50% 57.5%,#fff 57.5% 60%,#006f4f 60% 67.5%,#fff 67.5% 70%,#0d9e3a 70% 77.5%,#fff 77.5% 80%,#59bd50 80% 87.5%,#fff 87.5% 90%,#006f4f 90% 97.5%,#fff 97.5%)",1,,
100002830,First Cymru Careers,,,"radial-gradient(circle at 80%,#ec9006 70%,#ff0 70%)",1,,
100002831,Pink old,,,"radial-gradient(circle at 54% 46%,#c28 49%,#fff0 49%),radial-gradient(circle,#fac 56%,#fff0 56%),linear-gradient(270deg,#c28 50%,#f6a 50%)",1,,
100002832,Pink Bus,,,#ea41ac,1,,
100002833,Pink,,,"linear-gradient(270deg,#b52362 50%,#0000 50%),radial-gradient(circle,#b52362 58%,#981b4d 58%)",1,,
100002834,A Greener Leeds,,,"linear-gradient(#e0effa 54%,#82e06c 54% 72%,#e0effa 72% 81%,#5768a0 81%)",1,,
100002835,The Green Bus old,,,"conic-gradient(at 0 55%,#77b921 0deg 19deg,#0000 18deg 360deg),conic-gradient(from 36deg at 0 85%,#77b921 0deg 14deg,#0000 14deg 360deg),linear-gradient(359deg,#0000 47%,#c0d731 48%),linear-gradient(330deg,#139559 19%,#77b921 20% 43%,#0000 44%),linear-gradient(357deg,#77b921 21%,#0000 20%),#c0d731",1,,
100002836,Green Line,,,"linear-gradient(105deg,#8be35f 20%,#fff 17%)",1,,
100002837,AccessBus Green,,,"linear-gradient(#fff 50%,#9fdb67 50%)",1,,
100002838,Greener | Smarter | Safer,,,"linear-gradient(#fff 25%,#3ba56d 25% 50%,#fff 50%)",1,,
100002839,Green Flash,,,"linear-gradient(49deg,#173c34 40%,#0000 30%),linear-gradient(#173c34 0% 10%,#046d5f 10% 30%,#173c34 30% 40%,#046d5f 40% 60%,#173c34 60% 70%,#046d5f 70% 90%,#173c34 90% 100%)",1,,
100002840,Tillings Green,,,"linear-gradient(#3f8d28 42%,#f4f0d9 42% 57%,#3f8d28 57%)",1,,
100002841,One,,,#ee1d23,1,,
100002842,System One Travel,,,"linear-gradient(90deg,#d48640 30%,#9bdff9 66%)",1,,
100002843,The Tinner,,,"radial-gradient(circle at 0 45%,#e22 35%,#510 45%)",1,,
100002844,The Crusader,,,#b1bfd1,1,,
100002845,Rotherham Corporation,,,"linear-gradient(#46648e 18%,#edebd4 18% 36%,#46648e 36% 45%,#edebd4 45% 72%,#46648e 72%)",1,,
100002846,The Mousehole,,,"radial-gradient(circle at 0 45%,#d5cab7 35%,#f94471 45%)",1,,
100002847,Panther Travel,,,"linear-gradient(#fff 75%,#3a4492 75%)",1,,
100002848,The Trader,,,"linear-gradient(120deg,#db3c36 58%,#475a70 58%)",1,,
100002849,The Whisky Trail,,,"linear-gradient(90deg,#baedfb 25%,#595e63 25%)",1,,
100002850,The Comet,,,"linear-gradient(60deg,#ec5c96 35%,#0000 35%),linear-gradient(90deg,#0000 30%,#312b6b 120%),linear-gradient(#312b6b 61%,#5e5d85 61% 66%,#312b6b 66% 70%,#5e5d85 70% 74%,#312b6b 74% 78%,#5e5d85 78% 82%,#312b6b 82% 86%,#5e5d85 86% 90%,#312b6b 90%)",1,,
100002851,The Pops,,,"linear-gradient(90deg,#b03841 5%,#0000 5% 85%,#b03841 85%),radial-gradient(circle at 90% 80%,#b03841 50%,#f16a8b 50% 65%,#e0d5b5 65% 86%,#b03841 86%)",1,,
100001779,City Transport,,,"radial-gradient(circle at 89% -50%, #115253 49%, #9ad0d8 49%)",1,,
100001780,SET standard,"",,#001b61,1,,
100001783,pink,"",,#ff1ae0,1,,
100001784,United Busways Kent Landore temp colour,"",,#4d2200,1,,
100002854,Camarthenshire Dial-a-Ride,,,"linear-gradient(90deg,#fff 55%,#925c48 55% 62.5%,#ad9b6b 62.5% 70%,#81953d 70% 77.5%,#5b839a 77.5% 85%,#7e6891 85% 92.5%,#8b4456 92.5%)",1,,
100001786,SET X1,,,"linear-gradient(125deg, #990033 25%, #001c80 15% 100%)",1,,
100001787,SET old,,,"linear-gradient(180deg, #001c80 75%, #ffcc00 75% 80%, #001c80 80% 100%)",1,,
100001788,CityLink 57,,,#1e89e9,1,,
100001789,SET Hoppa 101,,,"linear-gradient(180deg, #001c80 55%, #ffcc00 55% 90%, #001c80 90% 100%)",1,,
100001790,Commuter (New),"",,#4a607d,1,,
100001791,fab fifty Seven,,,"radial-gradient(circle at 4% 160%, #a0d6e8 49%, #0159a3 50%) ",1,,
100001792,UB wilts & Dorset red temp livery,"",,#d10000,1,,
100001794,fab fifty Seven,,,#0159a3,1,,
100002760,Dalesway,,,"linear-gradient(135deg,#fbe538 34%,#008734 34%)",1,,
100002761,CrossCity old,,,"linear-gradient(#b6bdc5 66%,#6a98bc 66%)",1,,
100001799,National Express Transport Solutions,,,"linear-gradient(151deg,#0000 65%,#1c2e42 65%),linear-gradient(155deg,#fff 60%,#1d99e5 60%)",1,,
100001800,Wear Buses,,,"radial-gradient(circle at 130% 78%, #879f23 2%, #ececae 49%, #3d5b35 49%)",1,,
100001801,JD BUSES,,,"linear-gradient(0deg, rgba(255,0,0,1) 38%, rgba(0,0,0,1) 38%)",1,,
100001802,JD Coaches,,,"linear-gradient(0deg, rgba(255,0,0,1) 38%, rgba(0,0,0,1) 38%)",1,,
100001803,Suffolk Coachways,,,"linear-gradient(128deg, rgba(255,255,255,1) 31%, rgba(63,72,204,1) 31%, rgba(63,72,204,1) 37%, rgba(255,255,255,1) 37%, rgba(255,255,255,1) 41%, rgba(224,6,6,1) 41%, rgba(224,6,6,1) 70%, rgba(255,255,255,1) 70%, rgba(255,255,255,1) 74%, rgba(63,72,204,1) 74%)",1,,
100001804,Suffolk Coachways,,,"linear-gradient(0deg, rgba(21,27,124,1) 52%, rgba(255,255,255,1) 52%)",1,,
100001805,Robus Executive,"",,#5c5a5c,1,,
100002653,Sheffield Tramways,,,"linear-gradient(#f7eed8 72%,#26364d 72% 90%,#f7eed8 90%)",1,,
100001807,Express Connex Coaches White (Old),"",,#fafafa,1,,
100001808,T.R.A.T sun seeker unbranded,"",,#bd8700,1,,
100001809,Newhill Locals,"",,#00a308,1,,
100001810,Aspinall’s ,"",,#333333,1,,
100002947,Runcorn Busways,,,"linear-gradient(#eb2e18 14%,#f5e42e 14% 42%,#eb2e18 42% 71%,#2851c6 71%)",1,,
100002646,Saffron,,,"linear-gradient(300deg,#0000 72%,#ffc500 20%),linear-gradient(300deg,#800e05 28%,#0000 28%),linear-gradient(#0000 85%,#ffc500 85%),linear-gradient(300deg,#0000 31%,#d32720 31% 39%,#0000 39%),#ffc500",1,,
100001813,Go-Ahead London,,,"linear-gradient(#fffcd6 33%,#dc241f 33% 66%,#fffcd6 66%)",1,,
100001814,London General,,,"linear-gradient(#fff 25%,#dc241f 25% 50%,#fff 50% 75%,#dc241f 75%)",1,,
100001815,Selwyn's Travel,,,"linear-gradient(#fff 75%,#007f7e 75%)",1,,
100003000,Worcester Clipper,,,"linear-gradient(300deg,#091c63 28%,#0000 28%),linear-gradient(#0000 85%,#337ebf 85%),linear-gradient(300deg,#0000 31%,#ceab5f 31% 39%,#0000 39%),#337ebf",1,,
100001817,Jet 727,"",,#7300ff,1,,
100001818,Velvet HospitalLynx Style1,,,"Linear-gradient(120deg, #0000 72%, #003087 20%), Linear-gradient(120deg, #0000 60%, #0072CE 35%),Linear-gradient(120deg, #41B6E6 50%, #3590c8 45%)",1,,
100001819,Velvet HospitalLynx Style2,,,"Linear-gradient(120deg, #0000 72%, #003087 20%), Linear-gradient(120deg, #0000 60%, #0072CE 35%),Linear-gradient(120deg, #FFFFFF 50%, #3590c8 45%)",1,,
100001820,Velvet HospitalLynx Green,,,"Linear-gradient(120deg, #0000 72%, #003087 20%), Linear-gradient(120deg, #0000 60%, #0072CE 35%),Linear-gradient(120deg, #FFFFFF 50%, #78BE20 45%)",1,,
100001822,Regional Coaches,,,"linear-gradient(rgba(0, 0, 0, 0) 72%, rgb(197, 179, 88) 20%),linear-gradient(110deg, rgba(0, 0, 0, 0) 65%, rgb(197, 179, 88) 52%), linear-gradient(90deg, rgb(56, 56, 56) 22%, rgb(56, 56, 56) 22%)",1,,
100001824,DFDS blue,,,"linear-gradient(#65b8e2 50%,#fff 50%)",1,,
100001825,NHS Blue,"",,#005eb8,1,,
100001826,DFDS blue,,,"linear-gradient(110deg,#0000 70%,#c4d7e0 70%),linear-gradient(#008de7 70%,#00123f 70%)",1,,
100001827,DFDS orange,,,"linear-gradient(110deg,#0000 70%,#c4d7e0 70%),linear-gradient(#eb6200 70%,#00123f 70%)",1,,
100001828,DFDS yellow,,,"linear-gradient(110deg,#0000 70%,#c4d7e0 70%),linear-gradient(#fc9900 70%,#00123f 70%)",1,,
100001829,Regional Training,,,"linear-gradient(rgba(0, 0, 0, 0) 72%, rgb(85, 172, 85) 20%), linear-gradient(110deg, rgba(0, 0, 0, 0) 65%, rgb(85, 172, 85) 52%), linear-gradient(90deg, rgb(20, 80, 18) 22%, rgb(20, 80, 18) 22%)",1,,
100001830,JET727,"",,#310075,1,,
100001831,PULSE,,,"radial-gradient(circle at 54% 46%, #2C2C2C 49%, #fff0 49%),          radial-gradient(circle, #1B7CED 56%, #fff0 56%),          linear-gradient(270deg, #2C2C2C 50%, #104A8E 50%)",1,,
100001832,Tyne & Wear Metro Class 555,,,"linear-gradient(307deg, #68686e 60%, #ffc312 35% 40%, #ffc312 40% 45%, #ffc312 45% 100%)",1,,
100001833,Ballybus,,,"linear-gradient(135deg,#017a2d 40%,#a9b1b7 40% 57%,#0000 57%),linear-gradient(#a9b1b7 65%,#0000 65% 83%,#017a2d 83%),linear-gradient(135deg,#017a2d 40%,#a9b1b7 40% 57%,#eabd3d 57% 60%,#244b93 60% 75%,#017a2d 75%)",1,,
100003801,Swifts Of Swadlincote,,,"linear-gradient(-50deg, #9362f9ff 30%, transparent 30.05%),linear-gradient(-50deg, #ffffffff 35%, transparent 35.05%),linear-gradient(0deg, #5f4fe3ff 100%, transparent 100.05%)",1,,
100002657,X38 Orange And Grey,,,"radial-gradient(circle at -79% -82%, #EB722D 70%, transparent 56.05%),radial-gradient(circle at 6% 28%, #00000031 71%, transparent 71.05%),radial-gradient(circle at -87% -8%, #00000028 41%, transparent 41.05%),linear-gradient(-300deg, #00000019 55%, transparent 55.05%), #fff",1,,
100004545,Luxury Travel Manchester Shuttle,,,"linear-gradient(300deg, #ADD8E6 50%, #ffee8c 50%)",1,,
100004546,Hone Coaches,,,"linear-gradient(360deg, #000000 35%,#F9F9F9 35% 50%, #2d9ae5 40% 45%,#F6F6F6 45% 100%)",1,,
100001838,Coventry ,"",,#4b4747,1,,
100001839,Blue Line Old,,,"radial-gradient(circle at 50% 45%,#c9daea 60%,#008ee2 40%)",1,,
100001840,Sixth White,"",,#f5f5f5,1,,
100001841,Tyne & Wear Metro,,,"linear-gradient(90deg,#2d2d2d 0% 20%,#ffd400 20% 40%,#2d2d2d 40% 60%,#ffd400 60% 80%,#2d2d2d 80%)",1,,
100001842,Children in Need,"",,#f2ff00,1,,
100001843,Tyne & Wear Metro Class 994,,,"linear-gradient(270deg, #1c1b25 90%, #d4b713 20%)",1,,
100001844,Red Rose Decker,,,"linear-gradient(#fffd38 60%,#0000 60% 80%,#fffd38 80%),linear-gradient(135deg,#bd0000 70%,#fffd38 70%)",1,,
100001845,My Boe,,,"linear-gradient(270deg, #ADD8E6 60%, #FFA500 0%)",1,,
100001846,Prince Bishops old,"",,#3e1a54,1,,
100002769,Elizabeth Line Advert,,,"linear-gradient(270deg,#fff 10%,#0000 8% 90%,#fff 90%),linear-gradient(#0000 42%,#0019a8 42% 58%,#0000 58%),radial-gradient(circle,#fff0 34%,#7329b0 33% 50%,#fff0 50%),#fff",1,,
100001849,HTL,,,#10ab74,1,,
100001852,Redwing Buses,"",,#bc0000,1,,
100002768,Bentlee Buzz,,,"linear-gradient(#0000 80%,#f571bb 80% 85%,#5768a0 85%),linear-gradient(300deg,#5768a0 28%,#ff0 28% 40%,#0000 40%),linear-gradient(#0000 85%,#ebf1fd 85%),linear-gradient(#e0effa 70%,#a9b8e3 70%)",1,,
100001857,morebus Thamesdown,,,"linear-gradient(#3251ae 66%,#ae2a2f 66%)",1,,
100001858,X20,,,#c0c0c0,1,,
100001859,Finches,,,"linear-gradient(#fff585 33%,#ff6f00 33% 75%,#fff585 75% 83%,#7a7a7a 83%)",1,,
100001860,New Midland red,"",,#c61e1b,1,,
100001861,Worcester City,,,"linear-gradient(270deg, #2C9A2C 70%, #2F52B1 20%)",1,,
100001862,Local Links,"",,#00ffb3,1,,
100001863,Local Links Adapt,"",,#2ff48e,1,,
100001864,Morpeth Town Green,"",,#00db37,1,,
100001865,Local Links Green,"",,#4dff00,1,,
100001866,JH Coaches,,,#e20303,1,,
100003738,Logan Travel Driver Training,,,"linear-gradient(300deg, #A9B8E3 40%, rgba(0, 0, 0, 0) 40%), linear-gradient(#0000 85%,#FFBF00 80%),linear-gradient(300deg, #FFBF00 45%, #8B8000 45% 55%, rgba(0, 0, 0, 0) 39%, #FFBF00 1%)",1,,
100001868,"135",,,"linear-gradient(135deg,#b2fb16 40%,#062a63 40%)",1,,
100001869,DirectBus New Comet,,,"radial-gradient(circle at -20% 50%, #2f83bf 44%, #ffffff 44%, #3f3f3f 66%)",1,,
100001870,Arriva,,,"linear-gradient(to top,#2b5d64 20%,#29BFCF 20%)",1,,
100001871,Croydon Dev Red,"",,#9c1200,1,,
100001872,Pepsi Max,,,"linear-gradient(300deg, #0000 72%, #afb6c0 0%), #fff",1,,
100001873,Pepsi Max,,,"linear-gradient(270deg, #0000 90%, #afb6c0 0%), #fff",1,,
100002742,Deveron Coaches,,,"linear-gradient(#fff 75%,#d9251c 75%)",1,,
100001876,Pepsi Max,,,"linear-gradient(270deg, #000000 90%, #8a8a8a 50%)",1,,
100002858,Islay Coaches,,,"linear-gradient(#fff 75%,#48724a 75%)",1,,
100001878,Croydon Dev General,"",,#c9b87b,1,,
100002999,Evans Coaches,,,"linear-gradient(#b1b5bc 75%,#1f4299 75%)",1,,
100001880,Thames Group Sales,"",,#ffffff,1,,
100001881,First Scotland East,,,"linear-gradient(120deg,#ebf1fd 72%,#2d3677 72%)",1,,
100001882,Thamesdown,,,"linear-gradient(#3251ae 66%,#159562 66%)",1,,
100001883,Northern,,,"linear-gradient(#fff 50%,#7b1414 50%)",1,,
100001885,Lavander,,,"linear-gradient(130deg, #0000 65%, #C092DB 20%), #fff",1,,
100001886,Purple-front Lavander,,,"linear-gradient(270deg, #0000 73%, #9E77FF 20%), linear-gradient(130deg, #0000 70%, #C092DB 20%) , #fff",1,,
100001887,Neapolitan ,,,"linear-gradient(270deg, #0000 73%, #FFADE9 20%), linear-gradient(130deg, #0000 70%, #725B4B 20%), #fff",1,,
100001888,New Midland red 2,,,"linear-gradient(0deg, #C61E1B 40%, #B5B500 20%), linear-gradient(10deg, #B5B500 40%, #C61E1B 20%)",1,,
100006460,Cherry Routes,,,"linear-gradient(300deg,#0000 72%,#eb222d 20%),linear-gradient(300deg,#5768a0 28%,#0000 28%),linear-gradient(#0000 85%,#ebf1fd 85%),linear-gradient(300deg,#0000 31%,#a9b8e3 31% 39%,#0000 39%),#ebf1fd",1,Mkinson1998,
100006450,ETU nature,"",,#76bb40,1,mgzzz,Kai
100001890,New Midland Red ,,,"linear-gradient(180deg, #0000 60%, #C61E1B 20%), linear-gradient(0deg, #B5B500 60%, #C61E1B 40%) ",1,,
100001891,Rural Lin,"",,#828282,1,,
100001892,GB,,,"linear-gradient(270deg, #0000 70%, #911511 20%), linear-gradient(130deg, #0000 70%, #203887 20%) , #fff",1,,
100001894,SkyBus,,,"linear-gradient(300deg, #55ffff 40%, #ffffff 50%, #55ffff 60%)",1,,
100001895,RedStar,,,"linear-gradient(300deg, #cc0000 72%, #afb6c0 20%)",1,,
100001896,Tyne and Wear Metro Battery Loco,"",,#1b5606,1,,
100002740,RBL,"",,#000000,1,,
100002741,The Riversider,,,"linear-gradient(300deg,#0000 72%,#ae9dd8 20%),linear-gradient(300deg,#382365 28%,#0000 28%),linear-gradient(#0000 85%,#ae9dd8 85%),linear-gradient(300deg,#0000 31%,#05d2ff 31% 39%,#0000 39%),#ae9dd8",1,,
100001899,Driver Training,,,"linear-gradient(300deg,#ff7518 28%,#0000 28%),linear-gradient(#0000 85%,#ff0 85%),linear-gradient(300deg,#0000 31%,#ffb347 31% 39%,#0000 39%),#ff0",1,,
100002764,The Lizard,,,"radial-gradient(circle at 0 45%,#cd3 35%,#0a4 45%)",1,,
100002765,zip,,,"linear-gradient(110deg,#1079b5 50%,#263a97 50%)",1,,
100002766,A-Z of Consent,,,"linear-gradient(#d49d3f 28%,#5cbd64 28% 71%,#38328c 71%)",1,,
100001901,Deutschland,,,"linear-gradient(180deg, #0000 70%, #FFCE00 20%), linear-gradient(0deg, #DD0000 65%, #000000 20%) ",1,,
100001902,Temple Green Park and Ride,,,"linear-gradient(90deg,#ff6f2c 50%,#d55574 50%)",1,,
100001904,WonderBus,,,"linear-gradient(320deg, #fffaaa 70%, #fffff1 20%)",1,,
100001905,Appleline,,,"radial-gradient(circle at 90% 50%, #00aa00 50%, #aaffaa 50%)",1,,
